Month,Count
20.02.2017,16.28044856230562
21.02.2017,17.39063772617509
22.02.2017,18.77747563322255
23.02.2017,20.105186916487988
24.02.2017,22.217366041198517
25.02.2017,25.702281806361476
26.02.2017,23.491956909531538
27.02.2017,26.23283176054395
28.02.2017,22.856353393645076
01.03.2017,29.558402265909145
02.03.2017,33.68284508366303
03.03.2017,51.29181855300116
04.03.2017,118.44439180815527
05.03.2017,58.40286012461997
06.03.2017,48.27771994836273
08.03.2017,38.158359948419566
12.03.2017,28.529058827078828
14.03.2017,37.78575582115613
15.03.2017,49.504808133806456
16.03.2017,30.532381634859252
17.03.2017,29.881356370945614
18.03.2017,22.529509727072522
19.03.2017,22.3620934808613
20.03.2017,24.527184447068347
22.03.2017,21.248420570595666
23.03.2017,23.41588803691753
